title,price,link,id,review
Blacksmith Master,$9.99,https://store.steampowered.com/app/2292800/Blacksmith_Master/?snr=1_7_7_2300_150_13,2292800,positive
Lushfoil Photography Sim,$7.49,https://store.steampowered.com/app/1749860/Lushfoil_Photography_Sim/?snr=1_7_7_2300_150_13,1749860,positive
Game Dev Tycoon,$3.99,https://store.steampowered.com/app/239820/Game_Dev_Tycoon/?snr=1_7_7_2300_150_13,239820,positive
LumenTale: Memories of Trey,$22.49,https://store.steampowered.com/app/2261430/LumenTale_Memories_of_Trey/?snr=1_7_7_2300_150_13,2261430,positive
ONE PIECE World Seeker,$5.99,https://store.steampowered.com/app/755500/ONE_PIECE_World_Seeker/?snr=1_7_7_2300_150_13,755500,positive
SpaceBourne 2,$9.99,https://store.steampowered.com/app/1646850/SpaceBourne_2/?snr=1_7_7_2300_150_13,1646850,positive
This Strange Realm Of Mine,$0.89,https://store.steampowered.com/app/655730/This_Strange_Realm_Of_Mine/?snr=1_7_7_2300_150_13,655730,positive
FEED THE QUEEN,$6.39,https://store.steampowered.com/app/4135750/FEED_THE_QUEEN/?snr=1_7_7_2300_150_13,4135750,positive
The Stronghold Collection,$3.74,https://store.steampowered.com/app/901735/The_Stronghold_Collection/?snr=1_7_7_2300_150_13,40960,positive
Barn Finders,$4.99,https://store.steampowered.com/app/991170/Barn_Finders/?snr=1_7_7_2300_150_13,991170,positive
Moss VR,$9.99,https://store.steampowered.com/app/846470/Moss_VR/?snr=1_7_7_2300_150_13,846470,positive
Zombie Graveyard Simulator,$7.49,https://store.steampowered.com/app/3430450/Zombie_Graveyard_Simulator/?snr=1_7_7_2300_150_13,3430450,positive
FRONT MISSION 1st: Remake,$3.49,https://store.steampowered.com/app/2399730/FRONT_MISSION_1st_Remake/?snr=1_7_7_2300_150_13,2399730,positive
BLACKTAIL,$5.99,https://store.steampowered.com/app/1532690/BLACKTAIL/?snr=1_7_7_2300_150_13,1532690,positive
Worldwide Rush,$11.99,https://store.steampowered.com/app/3325500/Worldwide_Rush/?snr=1_7_7_2300_150_13,3325500,positive
Sherlock Holmes: The Devil's Daughter,$2.99,https://store.steampowered.com/app/350640/Sherlock_Holmes_The_Devils_Daughter/?snr=1_7_7_2300_150_13,350640,positive
Turok 2: Seeds of Evil,$3.99,https://store.steampowered.com/app/405830/Turok_2_Seeds_of_Evil/?snr=1_7_7_2300_150_13,405830,positive
Eden Crafters,$12.99,https://store.steampowered.com/app/2570210/Eden_Crafters/?snr=1_7_7_2300_150_13,2570210,positive
Curse of the Dead Gods,$3.99,https://store.steampowered.com/app/1123770/Curse_of_the_Dead_Gods/?snr=1_7_7_2300_150_13,1123770,positive
Dobbel Dungeon,$15.99,https://store.steampowered.com/app/2622820/Dobbel_Dungeon/?snr=1_7_7_2300_150_13,2622820,positive
Manhunt,$3.49,https://store.steampowered.com/app/12130/Manhunt/?snr=1_7_7_2300_150_13,12130,mixed
Herb Tea Man,$9.89,https://store.steampowered.com/app/3703200/Herb_Tea_Man/?snr=1_7_7_2300_150_13,3703200,positive
Endzone - A World Apart,$2.49,https://store.steampowered.com/app/933820/Endzone__A_World_Apart/?snr=1_7_7_2300_150_13,933820,positive
Nested Lands,$11.99,https://store.steampowered.com/app/2553040/Nested_Lands/?snr=1_7_7_2300_150_13,2553040,positive
The Typing of The Dead: Overkill,$6.49,https://store.steampowered.com/app/246580/The_Typing_of_The_Dead_Overkill/?snr=1_7_7_2300_150_13,246580,positive
Etrange Overlord,$34.99,https://store.steampowered.com/app/3515480/Etrange_Overlord/?snr=1_7_7_2300_150_13,3515480,positive
Atlas Fallen: Reign Of Sand,$9.99,https://store.steampowered.com/app/1230530/Atlas_Fallen_Reign_Of_Sand/?snr=1_7_7_2300_150_13,1230530,positive
FACEMINER,$3.99,https://store.steampowered.com/app/2276980/FACEMINER/?snr=1_7_7_2300_150_13,2276980,positive
Survival: Fountain of Youth,$9.79,https://store.steampowered.com/app/1967630/Survival_Fountain_of_Youth/?snr=1_7_7_2300_150_13,1967630,positive
GOD EATER 2 Rage Burst,$4.99,https://store.steampowered.com/app/438490/GOD_EATER_2_Rage_Burst/?snr=1_7_7_2300_150_13,438490,positive
Luna Abyss,$22.49,https://store.steampowered.com/app/1933000/Luna_Abyss/?snr=1_7_7_2300_150_13,1933000,positive
Castlevania: Lords of Shadow – Mirror of Fate HD,$2.99,https://store.steampowered.com/app/282530/Castlevania_Lords_of_Shadow__Mirror_of_Fate_HD/?snr=1_7_7_2300_150_13,282530,positive
S.T.A.L.K.E.R.: Shadow of Chornobyl - Enhanced Edition,$13.39,https://store.steampowered.com/app/2427410/STALKER_Shadow_of_Chornobyl__Enhanced_Edition/?snr=1_7_7_2300_150_13,2427410,mixed
Flatout Complete Pack,$9.99,https://store.steampowered.com/sub/12467/?snr=1_7_7_2300_150_13,"2990,6220,12360,201510",positive
MeowCraft,$8.99,https://store.steampowered.com/app/2481810/MeowCraft/?snr=1_7_7_2300_150_13,2481810,positive
After Inc: Revival,$13.49,https://store.steampowered.com/app/3337140/After_Inc_Revival/?snr=1_7_7_2300_150_13,3337140,positive
Dinocop,$11.24,https://store.steampowered.com/app/3187010/Dinocop/?snr=1_7_7_2300_150_13,3187010,positive
Super Adventure Hand,$3.24,https://store.steampowered.com/app/1992700/Super_Adventure_Hand/?snr=1_7_7_2300_150_13,1992700,positive
Achilles: Legends Untold,$7.49,https://store.steampowered.com/app/1314000/Achilles_Legends_Untold/?snr=1_7_7_2300_150_13,1314000,positive
The Caribou Trail,$10.39,https://store.steampowered.com/app/3065030/The_Caribou_Trail/?snr=1_7_7_2300_150_14,3065030,positive
Donut County,$3.24,https://store.steampowered.com/app/702670/Donut_County/?snr=1_7_7_2300_150_14,702670,positive
Wanderstop,$14.99,https://store.steampowered.com/app/1299460/Wanderstop/?snr=1_7_7_2300_150_14,1299460,positive
Flux Empyrean,$12.74,https://store.steampowered.com/app/3843410/Flux_Empyrean/?snr=1_7_7_2300_150_14,3843410,positive
Alien Shooter,$1.24,https://store.steampowered.com/app/33100/Alien_Shooter/?snr=1_7_7_2300_150_14,33100,positive
A.I.L.A,$19.79,https://store.steampowered.com/app/2695430/AILA/?snr=1_7_7_2300_150_14,2695430,positive
PAYDAY™ The Heist,$3.29,https://store.steampowered.com/app/24240/PAYDAY_The_Heist/?snr=1_7_7_2300_150_14,24240,positive
Nidhogg,$3.49,https://store.steampowered.com/app/94400/Nidhogg/?snr=1_7_7_2300_150_14,94400,positive
Shenmue I & II,$5.99,https://store.steampowered.com/app/758330/Shenmue_I__II/?snr=1_7_7_2300_150_14,758330,positive
Dead Rising 2: Off the Record,$4.99,https://store.steampowered.com/app/45770/Dead_Rising_2_Off_the_Record/?snr=1_7_7_2300_150_14,45770,positive
GreedFall: The Dying World,$35.99,https://store.steampowered.com/app/1997660/GreedFall_The_Dying_World/?snr=1_7_7_2300_150_14,1997660,mixed
HUNTDOWN: OVERTIME,$14.44,https://store.steampowered.com/app/2473350/HUNTDOWN_OVERTIME/?snr=1_7_7_2300_150_14,2473350,positive
Turok,$2.99,https://store.steampowered.com/app/405820/Turok/?snr=1_7_7_2300_150_14,405820,positive
Lost in Play,$4.99,https://store.steampowered.com/app/1328840/Lost_in_Play/?snr=1_7_7_2300_150_14,1328840,positive
RollerCoaster Tycoon®: Deluxe,$1.49,https://store.steampowered.com/app/285310/RollerCoaster_Tycoon_Deluxe/?snr=1_7_7_2300_150_14,285310,positive
Hidden Deep,$8.99,https://store.steampowered.com/app/976890/Hidden_Deep/?snr=1_7_7_2300_150_14,976890,positive
Twelve Minutes,$7.49,https://store.steampowered.com/app/1097200/Twelve_Minutes/?snr=1_7_7_2300_150_14,1097200,mixed
Letalis,$10.49,https://store.steampowered.com/app/2396200/Letalis/?snr=1_7_7_2300_150_14,2396200,positive
POSTAL 4: No Regerts,$9.99,https://store.steampowered.com/app/707030/POSTAL_4_No_Regerts/?snr=1_7_7_2300_150_14,707030,mixed
Endless Alice,$5.39,https://store.steampowered.com/app/1425000/Endless_Alice/?snr=1_7_7_2300_150_14,1425000,positive
Dawn of Man,$12.49,https://store.steampowered.com/app/858810/Dawn_of_Man/?snr=1_7_7_2300_150_14,858810,positive
Lost Castle / 失落城堡,$2.99,https://store.steampowered.com/app/434650/Lost_Castle/?snr=1_7_7_2300_150_14,434650,positive
Shadow Empire,$19.99,https://store.steampowered.com/app/1154840/Shadow_Empire/?snr=1_7_7_2300_150_14,1154840,positive
Partisans 1941,$4.49,https://store.steampowered.com/app/1227530/Partisans_1941/?snr=1_7_7_2300_150_14,1227530,positive
Pimbolas,$7.99,https://store.steampowered.com/app/3621200/Pimbolas/?snr=1_7_7_2300_150_14,3621200,positive
Game Store Chronicle,$10.39,https://store.steampowered.com/app/3463400/Game_Store_Chronicle/?snr=1_7_7_2300_150_14,3463400,mixed
Afterimage,$4.99,https://store.steampowered.com/app/1701520/Afterimage/?snr=1_7_7_2300_150_14,1701520,positive
Pluto,$13.49,https://store.steampowered.com/app/3057670/Pluto/?snr=1_7_7_2300_150_14,3057670,positive
War for the Overworld,$5.99,https://store.steampowered.com/app/230190/War_for_the_Overworld/?snr=1_7_7_2300_150_14,230190,positive
Formula Legends,$11.88,https://store.steampowered.com/app/3194360/Formula_Legends/?snr=1_7_7_2300_150_14,3194360,positive
Hacknet,$1.49,https://store.steampowered.com/app/365450/Hacknet/?snr=1_7_7_2300_150_14,365450,positive
Human Host,$9.95,https://store.steampowered.com/app/2393970/Human_Host/?snr=1_7_7_2300_150_14,2393970,positive
Call of the Elder Gods,$18.74,https://store.steampowered.com/app/2174380/Call_of_the_Elder_Gods/?snr=1_7_7_2300_150_14,2174380,positive
Call of the Sea,$4.99,https://store.steampowered.com/app/1042490/Call_of_the_Sea/?snr=1_7_7_2300_150_14,1042490,positive
Stronghold 2: Steam Edition,$3.74,https://store.steampowered.com/app/40960/Stronghold_2_Steam_Edition/?snr=1_7_7_2300_150_14,40960,positive
Buggos 2,$12.99,https://store.steampowered.com/app/2908500/Buggos_2/?snr=1_7_7_2300_150_14,2908500,positive
MotoGP™23,$5.99,https://store.steampowered.com/app/2100160/MotoGP23/?snr=1_7_7_2300_150_14,2100160,positive
Tears of Adria,$4.75,https://store.steampowered.com/app/2561500/Tears_of_Adria/?snr=1_7_7_2300_150_14,2561500,positive
Blood: Refreshed Supply™,$19.49,https://store.steampowered.com/app/3884520/Blood_Refreshed_Supply/?snr=1_7_7_2300_150_14,3884520,positive
Budget Cuts Ultimate,$13.99,https://store.steampowered.com/app/2221980/Budget_Cuts_Ultimate/?snr=1_7_7_2300_150_14,2221980,positive
Eclipsium,$9.09,https://store.steampowered.com/app/2419670/Eclipsium/?snr=1_7_7_2300_150_14,2419670,positive
Streamer Life Simulator,$1.99,https://store.steampowered.com/app/1261040/Streamer_Life_Simulator/?snr=1_7_7_2300_150_14,1261040,positive
Kingdom: New Lands,$1.49,https://store.steampowered.com/app/496300/Kingdom_New_Lands/?snr=1_7_7_2300_150_14,496300,positive
FRONT MISSION 2: Remake,$10.49,https://store.steampowered.com/app/2865440/FRONT_MISSION_2_Remake/?snr=1_7_7_2300_150_14,2865440,mixed
Homeworld 3,$19.79,https://store.steampowered.com/app/1840080/Homeworld_3/?snr=1_7_7_2300_150_14,1840080,mixed
Mecha Knights: Nightmare,$7.19,https://store.steampowered.com/app/1163870/Mecha_Knights_Nightmare/?snr=1_7_7_2300_150_14,1163870,positive
Surgeon Simulator,$0.99,https://store.steampowered.com/app/233720/Surgeon_Simulator/?snr=1_7_7_2300_150_14,233720,positive
Femme Fatality,$7.19,https://store.steampowered.com/app/4682660/Femme_Fatality/?snr=1_7_7_2300_150_14,4682660,positive
Edge Of Eternity,$2.99,https://store.steampowered.com/app/269190/Edge_Of_Eternity/?snr=1_7_7_2300_150_14,269190,positive
Orten Was The Case,$3.74,https://store.steampowered.com/app/1785420/Orten_Was_The_Case/?snr=1_7_7_2300_150_14,1785420,positive
Wizardry: Proving Grounds of the Mad Overlord,$12.24,https://store.steampowered.com/app/2518960/Wizardry_Proving_Grounds_of_the_Mad_Overlord/?snr=1_7_7_2300_150_15,2518960,positive
The Typing of The Dead: Overkill Collection,$6.49,https://store.steampowered.com/sub/48535/?snr=1_7_7_2300_150_15,"246580,259210,259211,278131,282520,286920",positive
GRIME,$11.24,https://store.steampowered.com/app/1123050/GRIME/?snr=1_7_7_2300_150_15,1123050,positive
Road Redemption,$2.99,https://store.steampowered.com/app/300380/Road_Redemption/?snr=1_7_7_2300_150_15,300380,positive
Barro 2020,$0.49,https://store.steampowered.com/app/1168660/Barro_2020/?snr=1_7_7_2300_150_15,1168660,positive
Kingdom Eighties,$3.59,https://store.steampowered.com/app/1956040/Kingdom_Eighties/?snr=1_7_7_2300_150_15,1956040,positive
Roguebook,$1.74,https://store.steampowered.com/app/1076200/Roguebook/?snr=1_7_7_2300_150_15,1076200,positive
Torchlight,$2.99,https://store.steampowered.com/app/41500/Torchlight/?snr=1_7_7_2300_150_15,41500,positive
Something to Drink?,$8.99,https://store.steampowered.com/app/4121610/Something_to_Drink/?snr=1_7_7_2300_150_15,4121610,positive
Mighty Morphin Power Rangers: Rita's Rewind,$17.49,https://store.steampowered.com/app/2816870/Mighty_Morphin_Power_Rangers_Ritas_Rewind/?snr=1_7_7_2300_150_15,2816870,mixed
Touken Ranbu Warriors,$29.99,https://store.steampowered.com/app/1191260/Touken_Ranbu_Warriors/?snr=1_7_7_2300_150_15,1191260,positive
TerraScape,$7.49,https://store.steampowered.com/app/2290000/TerraScape/?snr=1_7_7_2300_150_15,2290000,positive
Layers of Fear 2 (2019),$1.99,https://store.steampowered.com/app/1029890/Layers_of_Fear_2_2019/?snr=1_7_7_2300_150_15,1029890,positive
Gunvolt Chronicles: Luminous Avenger iX 1+2 Dual Collection,$26.99,https://store.steampowered.com/app/4282450/Gunvolt_Chronicles_Luminous_Avenger_iX_12_Dual_Collection/?snr=1_7_7_2300_150_15,4282450,positive
Wildmender,$8.49,https://store.steampowered.com/app/1599330/Wildmender/?snr=1_7_7_2300_150_15,1599330,positive
Mars First Logistics,$9.99,https://store.steampowered.com/app/1532200/Mars_First_Logistics/?snr=1_7_7_2300_150_15,1532200,positive
The Dungeon Of Naheulbeuk: The Amulet Of Chaos,$5.24,https://store.steampowered.com/app/970830/The_Dungeon_Of_Naheulbeuk_The_Amulet_Of_Chaos/?snr=1_7_7_2300_150_15,970830,positive
RED FLAG,$4.49,https://store.steampowered.com/app/4601770/RED_FLAG/?snr=1_7_7_2300_150_15,4601770,positive
The RPG,$10.49,https://store.steampowered.com/app/2429270/The_RPG/?snr=1_7_7_2300_150_15,2429270,positive
Ancestors Legacy,$4.64,https://store.steampowered.com/app/620590/Ancestors_Legacy/?snr=1_7_7_2300_150_15,620590,positive
Farmer's Dynasty 2,$17.04,https://store.steampowered.com/app/2569670/Farmers_Dynasty_2/?snr=1_7_7_2300_150_15,2569670,positive
ANTONBLAST,$11.99,https://store.steampowered.com/app/1887400/ANTONBLAST/?snr=1_7_7_2300_150_15,1887400,positive
Max Payne 2: The Fall of Max Payne,$2.49,https://store.steampowered.com/app/12150/Max_Payne_2_The_Fall_of_Max_Payne/?snr=1_7_7_2300_150_15,12150,positive
Room Craft,$4.79,https://store.steampowered.com/app/4509090/Room_Craft/?snr=1_7_7_2300_150_15,4509090,positive
Gatekeeper,$9.74,https://store.steampowered.com/app/2106670/Gatekeeper/?snr=1_7_7_2300_150_15,2106670,positive
IT Specialist Simulator,$10.62,https://store.steampowered.com/app/3266090/IT_Specialist_Simulator/?snr=1_7_7_2300_150_15,3266090,positive
Achilles: Survivor,$4.54,https://store.steampowered.com/app/2922410/Achilles_Survivor/?snr=1_7_7_2300_150_15,2922410,positive
TopSpin 2K25,$14.99,https://store.steampowered.com/app/1785650/TopSpin_2K25/?snr=1_7_7_2300_150_15,1785650,mixed
MXGP 2021 - The Official Motocross Videogame,$3.99,https://store.steampowered.com/app/1610470/MXGP_2021__The_Official_Motocross_Videogame/?snr=1_7_7_2300_150_15,1610470,positive
Reus 2,$12.49,https://store.steampowered.com/app/1875060/Reus_2/?snr=1_7_7_2300_150_15,1875060,positive
Stronghold: Warlords,$3.99,https://store.steampowered.com/app/907650/Stronghold_Warlords/?snr=1_7_7_2300_150_15,907650,mixed
ZONE OF THE ENDERS THE 2nd RUNNER : M∀RS / アヌビス ゾーン・オブ・エンダーズ : マーズ,$5.99,https://store.steampowered.com/app/650510/ZONE_OF_THE_ENDERS_THE_2nd_RUNNER__MRS/?snr=1_7_7_2300_150_15,650510,positive
Mordheim: City of the Damned,$1.99,https://store.steampowered.com/app/276810/Mordheim_City_of_the_Damned/?snr=1_7_7_2300_150_15,276810,positive
Iratus: Lord of the Dead,$2.99,https://store.steampowered.com/app/807120/Iratus_Lord_of_the_Dead/?snr=1_7_7_2300_150_15,807120,positive
Lakeburg Legacies,$6.89,https://store.steampowered.com/app/1584940/Lakeburg_Legacies/?snr=1_7_7_2300_150_15,1584940,positive
Homeworld Remastered Collection,$3.49,https://store.steampowered.com/app/244160/Homeworld_Remastered_Collection/?snr=1_7_7_2300_150_15,244160,positive
Banker Simulator,$8.39,https://store.steampowered.com/app/3393240/Banker_Simulator/?snr=1_7_7_2300_150_15,3393240,mixed
The Last Flame,$9.99,https://store.steampowered.com/app/1830970/The_Last_Flame/?snr=1_7_7_2300_150_15,1830970,positive
Homeworld: Deserts of Kharak,$4.99,https://store.steampowered.com/app/281610/Homeworld_Deserts_of_Kharak/?snr=1_7_7_2300_150_15,281610,positive
Solar Ash,$9.99,https://store.steampowered.com/app/1867530/Solar_Ash/?snr=1_7_7_2300_150_15,1867530,positive
Magical Girl Celesphonia,$12.99,https://store.steampowered.com/app/1786790/Magical_Girl_Celesphonia/?snr=1_7_7_2300_150_15,1786790,positive
Laika: Aged Through Blood,$4.99,https://store.steampowered.com/app/1796220/Laika_Aged_Through_Blood/?snr=1_7_7_2300_150_15,1796220,positive
Earthion,$9.99,https://store.steampowered.com/app/3597580/Earthion/?snr=1_7_7_2300_150_15,3597580,positive
METAL GEAR SURVIVE,$17.99,https://store.steampowered.com/app/543900/METAL_GEAR_SURVIVE/?snr=1_7_7_2300_150_15,543900,mixed
Neko Station,$5.59,https://store.steampowered.com/app/4141710/Neko_Station/?snr=1_7_7_2300_150_15,4141710,positive
Gladiator Guild Manager,$4.94,https://store.steampowered.com/app/1043260/Gladiator_Guild_Manager/?snr=1_7_7_2300_150_15,1043260,positive
Coromon,$4.99,https://store.steampowered.com/app/1218210/Coromon/?snr=1_7_7_2300_150_15,1218210,positive
Angeline Era,$19.99,https://store.steampowered.com/app/2393920/Angeline_Era/?snr=1_7_7_2300_150_15,2393920,positive
Arctic Awakening,$19.99,https://store.steampowered.com/app/1275550/Arctic_Awakening/?snr=1_7_7_2300_150_15,1275550,positive
Valkyria Chronicles™,$4.99,https://store.steampowered.com/app/294860/Valkyria_Chronicles/?snr=1_7_7_2300_150_16,294860,positive
GAROU: MARK OF THE WOLVES,$1.49,https://store.steampowered.com/app/366240/GAROU_MARK_OF_THE_WOLVES/?snr=1_7_7_2300_150_16,366240,positive
Grandpa High on Retro,$5.99,https://store.steampowered.com/app/2967320/Grandpa_High_on_Retro/?snr=1_7_7_2300_150_16,2967320,positive
Strange Seed,$10.49,https://store.steampowered.com/app/2463690/Strange_Seed/?snr=1_7_7_2300_150_16,2463690,positive
Menace from the Deep,$5.94,https://store.steampowered.com/app/2644610/Menace_from_the_Deep/?snr=1_7_7_2300_150_16,2644610,positive
Muv-Luv,$11.99,https://store.steampowered.com/app/802880/MuvLuv/?snr=1_7_7_2300_150_16,802880,positive
Gujian3(古剑奇谭三),$11.57,https://store.steampowered.com/app/994280/Gujian3/?snr=1_7_7_2300_150_16,994280,positive
Chaos on Deponia,$1.99,https://store.steampowered.com/app/220740/Chaos_on_Deponia/?snr=1_7_7_2300_150_16,220740,positive
Tabletop Game Shop Simulator,$6.49,https://store.steampowered.com/app/3524750/Tabletop_Game_Shop_Simulator/?snr=1_7_7_2300_150_16,3524750,positive
Fantasy Online 2,$4.99,https://store.steampowered.com/app/2957110/Fantasy_Online_2/?snr=1_7_7_2300_150_16,2957110,positive
SUPER DRAGON BALL HEROES WORLD MISSION,$5.99,https://store.steampowered.com/app/798510/SUPER_DRAGON_BALL_HEROES_WORLD_MISSION/?snr=1_7_7_2300_150_16,798510,positive
Stronghold Legends: Steam Edition,$3.74,https://store.steampowered.com/app/40980/Stronghold_Legends_Steam_Edition/?snr=1_7_7_2300_150_16,40980,positive
Lost Rift,$4.99,https://store.steampowered.com/app/3494520/Lost_Rift/?snr=1_7_7_2300_150_16,3494520,mixed
Redout 2,$9.99,https://store.steampowered.com/app/1799930/Redout_2/?snr=1_7_7_2300_150_16,1799930,positive
Combat Mission Shock Force 2,$29.99,https://store.steampowered.com/app/1369370/Combat_Mission_Shock_Force_2/?snr=1_7_7_2300_150_16,1369370,positive
PAC-MAN WORLD Re-PAC,$5.99,https://store.steampowered.com/app/1859470/PACMAN_WORLD_RePAC/?snr=1_7_7_2300_150_16,1859470,positive
FREEDOM WARS Remastered,$11.99,https://store.steampowered.com/app/3004100/FREEDOM_WARS_Remastered/?snr=1_7_7_2300_150_16,3004100,mixed
The Wild Eight,$2.49,https://store.steampowered.com/app/526160/The_Wild_Eight/?snr=1_7_7_2300_150_16,526160,mixed
Death and Taxes,$1.68,https://store.steampowered.com/app/1166290/Death_and_Taxes/?snr=1_7_7_2300_150_16,1166290,positive
Hasbro's BATTLESHIP,$1.87,https://store.steampowered.com/app/893050/Hasbros_BATTLESHIP/?snr=1_7_7_2300_150_16,893050,positive
Deliver At All Costs,$14.99,https://store.steampowered.com/app/1880610/Deliver_At_All_Costs/?snr=1_7_7_2300_150_16,1880610,positive
Othercide,$2.99,https://store.steampowered.com/app/798490/Othercide/?snr=1_7_7_2300_150_16,798490,positive
Dark Deity,$3.74,https://store.steampowered.com/app/1374840/Dark_Deity/?snr=1_7_7_2300_150_16,1374840,positive
DuckTales: Remastered,$2.99,https://store.steampowered.com/app/237630/DuckTales_Remastered/?snr=1_7_7_2300_150_16,237630,positive
The Testament of Sherlock Holmes,$1.99,https://store.steampowered.com/app/205650/The_Testament_of_Sherlock_Holmes/?snr=1_7_7_2300_150_16,205650,positive
EVERSPACE™,$1.99,https://store.steampowered.com/app/396750/EVERSPACE/?snr=1_7_7_2300_150_16,396750,positive
Police Stories,$3.99,https://store.steampowered.com/app/539470/Police_Stories/?snr=1_7_7_2300_150_16,539470,positive
BURIED STARS,$3.99,https://store.steampowered.com/app/1025960/BURIED_STARS/?snr=1_7_7_2300_150_16,1025960,positive
"Horticular: Build a Garden, Attract Wildlife",$7.99,https://store.steampowered.com/app/1928540/Horticular_Build_a_Garden_Attract_Wildlife/?snr=1_7_7_2300_150_16,1928540,positive
Sherman Commander,$23.99,https://store.steampowered.com/app/1451050/Sherman_Commander/?snr=1_7_7_2300_150_16,1451050,mixed
MARVEL MaXimum Collection,$21.24,https://store.steampowered.com/app/3931060/MARVEL_MaXimum_Collection/?snr=1_7_7_2300_150_16,3931060,positive
TownsFolk,$8.03,https://store.steampowered.com/app/3670580/TownsFolk/?snr=1_7_7_2300_150_16,3670580,positive
Fireworks Mania - An Explosive Simulator,$9.74,https://store.steampowered.com/app/1079260/Fireworks_Mania__An_Explosive_Simulator/?snr=1_7_7_2300_150_16,1079260,positive
Deep Space Outpost,$14.39,https://store.steampowered.com/app/1712110/Deep_Space_Outpost/?snr=1_7_7_2300_150_16,1712110,positive
COCOON,$12.49,https://store.steampowered.com/app/1497440/COCOON/?snr=1_7_7_2300_150_16,1497440,positive
Space Warlord Baby Trading Simulator,$15.99,https://store.steampowered.com/app/3642000/Space_Warlord_Baby_Trading_Simulator/?snr=1_7_7_2300_150_16,3642000,positive
Stay: Your Forever Pet!,$11.69,https://store.steampowered.com/app/4385270/Stay_Your_Forever_Pet/?snr=1_7_7_2300_150_16,4385270,positive
1993 Space Machine,$1.19,https://store.steampowered.com/app/373480/1993_Space_Machine/?snr=1_7_7_2300_150_16,373480,positive
Armello,$9.99,https://store.steampowered.com/app/290340/Armello/?snr=1_7_7_2300_150_16,290340,positive
Ruffy and the Riverside,$13.99,https://store.steampowered.com/app/1002260/Ruffy_and_the_Riverside/?snr=1_7_7_2300_150_16,1002260,positive
Saleblazers,$13.49,https://store.steampowered.com/app/1419850/Saleblazers/?snr=1_7_7_2300_150_16,1419850,positive
Unsealed: The Mare,$3.90,https://store.steampowered.com/app/3492710/Unsealed_The_Mare/?snr=1_7_7_2300_150_16,3492710,positive
Gravity Circuit,$6.79,https://store.steampowered.com/app/858710/Gravity_Circuit/?snr=1_7_7_2300_150_16,858710,positive
Joe Danger 2: The Movie,$1.49,https://store.steampowered.com/app/242110/Joe_Danger_2_The_Movie/?snr=1_7_7_2300_150_16,242110,positive
Tomba! Special Edition,$4.99,https://store.steampowered.com/app/2851150/Tomba_Special_Edition/?snr=1_7_7_2300_150_16,2851150,positive
Trine 2: Complete Story,$3.99,https://store.steampowered.com/app/35720/Trine_2_Complete_Story/?snr=1_7_7_2300_150_16,35720,positive
Don't Play This,$6.74,https://store.steampowered.com/app/3319120/Dont_Play_This/?snr=1_7_7_2300_150_16,3319120,positive
NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,$9.99,https://store.steampowered.com/app/234670/NARUTO_SHIPPUDEN_Ultimate_Ninja_STORM_3_Full_Burst_HD/?snr=1_7_7_2300_150_16,234670,positive
Paranoia Place: Escape Together,$4.19,https://store.steampowered.com/app/1592290/Paranoia_Place_Escape_Together/?snr=1_7_7_2300_150_16,1592290,positive
Paddle Paddle Paddle,$2.99,https://store.steampowered.com/app/3570070/Paddle_Paddle_Paddle/?snr=1_7_7_2300_150_16,3570070,positive
Uh Oh Airlines,$15.29,https://store.steampowered.com/app/3582430/Uh_Oh_Airlines/?snr=1_7_7_2300_150_17,3582430,mixed
BRAZILIAN DRUG DEALER 3: I OPENED A PORTAL TO HELL IN THE FAVELA TRYING TO REVIVE MIT AIA I NEED TO CLOSE IT,$3.34,https://store.steampowered.com/app/3191050/BRAZILIAN_DRUG_DEALER_3_I_OPENED_A_PORTAL_TO_HELL_IN_THE_FAVELA_TRYING_TO_REVIVE_MIT_AIA_I_NEED_TO_CLOSE_IT/?snr=1_7_7_2300_150_17,3191050,positive
Active Soccer 3,$13.49,https://store.steampowered.com/app/2187300/Active_Soccer_3/?snr=1_7_7_2300_150_17,2187300,positive
Exoprimal,$9.59,https://store.steampowered.com/app/1286320/Exoprimal/?snr=1_7_7_2300_150_17,1286320,positive
Mech Havoc,$6.99,https://store.steampowered.com/app/3237920/Mech_Havoc/?snr=1_7_7_2300_150_17,3237920,positive
主角,$6.87,https://store.steampowered.com/app/4234260/_/?snr=1_7_7_2300_150_17,4234260,positive
Nine Parchments,$3.99,https://store.steampowered.com/app/471550/Nine_Parchments/?snr=1_7_7_2300_150_17,471550,positive
Far Cry®,$2.99,https://store.steampowered.com/app/13520/Far_Cry/?snr=1_7_7_2300_150_17,13520,positive
Atomicrops,$2.99,https://store.steampowered.com/app/757320/Atomicrops/?snr=1_7_7_2300_150_17,757320,positive
Yu-Gi-Oh! Legacy of the Duelist,$4.99,https://store.steampowered.com/app/480650/YuGiOh_Legacy_of_the_Duelist/?snr=1_7_7_2300_150_17,480650,positive
Trine Enchanted Edition,$2.99,https://store.steampowered.com/app/35700/Trine_Enchanted_Edition/?snr=1_7_7_2300_150_17,35700,positive
Halfway,$2.59,https://store.steampowered.com/app/253150/Halfway/?snr=1_7_7_2300_150_17,253150,positive
Soulstice,$3.99,https://store.steampowered.com/app/1602080/Soulstice/?snr=1_7_7_2300_150_17,1602080,positive
